State,Age Group,Gender,Race,Total Cost,IP Actual Cost,OP Actual Cost,Prescribed Drugs,Hospice Benefits,Federally Qualified Health Center,Rehabilative Services,Home Health Services,Month,Year
Alaska,65+,Female,Asian,22160253.94,8761453.063,4215319.57,706475.2679,294374.7728,110357.4113,215503.49399999998,375050.3218,8,2021
Alaska,65+,Female,AmericanIndian,44637082.94,17648069.74,8490857.99,1423043.04,592954.8994,222291.3571,434085.6094,755458.5054,8,2021
Alaska,65+,Female,OtherPacific_Islander,1266300.225,500654.4607,240875.40399999998,40370.01531,16821.41559,6306.137789,12314.48537,21431.44696,8,2021
Alaska,65+,Female,TwoOrMore_Races,23064754.1,9119063.392,4387373.43,735310.9931,306390.0696,114861.7955,224299.555,390358.4982,8,2021
Arizona,65+,Male,NonHispanic_White,1530800660.0,474687817.4,193452411.5,83977078.13,59639712.72,3197855.758,41380372.35,48232389.45,8,2021
Arizona,65+,Male,AfricanAmerican,108869023.2,33759326.32,13758143.45,5972366.427,4241517.161,227428.3268,2942931.001,3430239.6539999996,8,2021
Arizona,65+,Male,Hispanic,843055013.5,261423942.9,106539688.5,46248540.78,32845268.58,1761149.1819999998,22789335.86,26562934.55,8,2021
Arizona,65+,Male,Asian,85422212.37,26488676.56,10795091.36,4686114.914,3328033.715,178447.7371,2309120.35,2691478.73,8,2021
Arizona,65+,Male,AmericanIndian,111588688.4,34602670.58,14101836.67,6121562.561000001,4347474.819,233109.7309,3016448.5810000002,3515930.728,8,2021
Arizona,65+,Male,OtherPacific_Islander,3667427.352,1137236.9579999999,463465.0899,201188.7252,142882.2965,7661.2873150000005,99137.34257000001,115553.1148,8,2021
Arizona,65+,Male,TwoOrMore_Races,58967286.98,18285236.93,7451893.748,3234843.436,2297354.6769999997,123183.1702,1593994.8,1857938.284,8,2021
Arizona,65+,Female,NonHispanic_White,1594190767.0,494344532.0,201463231.9,87454549.84,62109379.67,3330278.238,43093924.16,50229681.73,8,2021
Arizona,65+,Female,AfricanAmerican,113377264.7,35157292.35,14327865.05,6219680.7639999995,4417157.422,236846.0821,3064797.105,3572285.099,8,2021
Arizona,65+,Female,Hispanic,877965729.9,272249449.0,110951472.7,48163682.34,34205383.69,1834077.969,23733037.08,27662899.64,8,2021
Arizona,65+,Female,Asian,88959526.77,27585566.63,11242113.64,4880165.868,3465846.834,185837.2174,2404740.499,2802932.252,8,2021
Arizona,65+,Female,AmericanIndian,116209550.6,36035559.31,14685790.52,6375055.075,4527502.763,242762.7519,3141359.0310000004,3661524.6210000003,8,2021
Arizona,65+,Female,OtherPacific_Islander,3819294.685,1184329.682,482657.0739,209519.9046,148799.0199,7978.539481,103242.5974,120338.14300000001,8,2021
Arizona,65+,Female,TwoOrMore_Races,61409108.93,19042424.43,7760474.975,3368797.567,2392487.6119999997,128284.1573,1660001.763,1934875.086,8,2021
Arkansas,65+,Male,NonHispanic_White,1354309523.0,425919741.5,201975458.7,63552365.71,42413682.27,7633614.751,58454615.49,57352861.61,8,2021
Arkansas,65+,Male,AfricanAmerican,287067317.6,90280423.84,42811892.09,13470928.8,8990250.6,1618065.3490000002,12390380.04,12156845.88,8,2021
Arkansas,65+,Male,Hispanic,131379599.0,41317855.27,19593345.78,6165122.656,4114489.69,740525.8755,5670597.315,5563717.772000001,8,2021
Arkansas,65+,Male,Asian,25079805.98,7887402.621,3740286.272,1176895.6609999998,785438.5605,141363.2361,1082492.879,1062090.03,8,2021
Arkansas,65+,Male,AmericanIndian,11575295.07,3640339.671,1726285.9719999998,543182.6129,362510.1049,65244.57052000001,499612.0982,490195.3984,8,2021
Arkansas,65+,Male,OtherPacific_Islander,3922738.883,1233670.666,585019.1348,184078.5521,122850.6466,22110.66001,169312.9888,166121.7739,8,2021
Arkansas,65+,Male,TwoOrMore_Races,40256303.95,12660292.41,6003638.99,1889068.42,1260729.587,226906.1175,1737539.8530000001,1704790.6630000002,8,2021
Arkansas,65+,Female,NonHispanic_White,1431933402.0,450331843.8,213551925.0,67194945.98,44844673.48,8071144.562000001,61805012.08,60640109.85,8,2021
Arkansas,65+,Female,AfricanAmerican,303520926.2,95454954.92,45265707.18,14243031.28,9505537.626,1710806.711,13100549.57,12853630.12,8,2021
Arkansas,65+,Female,Hispanic,138909778.7,43686037.83,20716361.96,6518484.076,4350316.615,782970.0066,5995614.42,5882608.947000001,8,2021
Arkansas,65+,Female,Asian,26517285.22,8339478.5879999995,3954665.278,1244350.852,830456.9163,149465.64,1144537.261,1122964.997,8,2021
Arkansas,65+,Female,AmericanIndian,12238747.02,3848990.1180000002,1825230.128,574315.7776,383287.8075,68984.14155,528247.9665,518291.5372,8,2021
Arkansas,65+,Female,OtherPacific_Islander,4147575.38,1304379.9840000002,618550.2101,194629.2357,129891.9792,23377.95908,179017.3664,175643.2432,8,2021
Arkansas,65+,Female,TwoOrMore_Races,42563642.43,13385932.3,6347744.779,1997342.649,1332989.8190000001,239911.5145,1837129.039,1802502.79,8,2021
California,65+,Male,NonHispanic_White,5734764857.0,1984744166.0,656585967.0,211411624.0,167461686.6,32202041.3,82414406.91,305435305.4,8,2021
California,65+,Male,AfricanAmerican,824019551.1,285184839.7,94343828.8,30377411.43,24062312.45,4627061.838,11841999.5,43887529.75,8,2021
California,65+,Male,Hispanic,5892767838.0,2039427401.0,674676079.3,217236390.6,172075554.2,33089264.87,84685070.53,313850591.8,8,2021
California,65+,Male,Asian,2137310596.0,739701599.2,244705437.7,78791775.32,62411911.58,12001497.15,30715328.27,113833806.8,8,2021
California,65+,Male,AmericanIndian,51402371.23,17789841.25,5885171.6620000005,1894944.091,1501007.975,288636.2951,738704.3836,2737705.79,8,2021
California,65+,Male,OtherPacific_Islander,54565594.08,18884600.71,6247336.072000001,2011556.035,1593377.696,306398.5286,784163.1149,2906179.9930000002,8,2021
California,65+,Male,TwoOrMore_Races,459062715.4,158876966.9,52559110.0,16923308.38,13405155.83,2577744.143,6597198.38,24449818.64,8,2021
California,65+,Female,NonHispanic_White,5900095897.0,2041963568.0,675515085.0,217506538.9,172289541.9,33130413.63,84790382.19,314240886.4,8,2021
California,65+,Female,AfricanAmerican,847775714.2,293406607.7,97063724.68,31253180.39,24756019.56,4760458.231000001,12183399.74,45152790.16,8,2021
California,65+,Female,Hispanic,6062654042.0,2098223299.0,694126728.2,223499231.3,177036425.5,34043215.5,87126508.17,322898782.3,8,2021
California,65+,Female,Asian,2198928429.0,761026908.5,251760200.3,81063311.55,64211222.71,12347495.64,31600839.23,117115591.1,8,2021
California,65+,Female,AmericanIndian,52884281.6,18302715.45,6054838.871,1949574.592,1544281.451,296957.5672,760000.9436,2816632.7830000003,8,2021
California,65+,Female,OtherPacific_Islander,56138698.92,19429036.4,6427444.34,2069548.4130000002,1639314.155,315231.87899999996,806770.2324,2989964.0319999997,8,2021
California,65+,Female,TwoOrMore_Races,472297314.9,163457328.0,54074368.69,17411200.78,13791621.26,2652059.504,6787393.042,25154697.4,8,2021
Colorado,65+,Male,NonHispanic_White,1248667970.0,384660488.5,195722647.4,64240357.53,41814492.88,8093746.473999999,24156177.76,52612471.7,8,2021
Colorado,65+,Male,AfricanAmerican,70161812.93,21613813.99,10997523.85,3609622.459,2349528.216,454782.1676,1357319.3730000001,2956259.3789999997,8,2021
Colorado,65+,Male,Hispanic,389399773.9,119957195.1,61036525.71,20033492.73,13039938.93,2524052.128,7533155.6389999995,16407311.69,8,2021
Colorado,65+,Male,Asian,54855648.76,16898648.13,8598356.858,2822164.558,1836966.4230000002,355569.07399999996,1061213.097,2311336.03,8,2021
Colorado,65+,Male,AmericanIndian,8663220.435,2668762.7819999997,1357917.781,445697.6486,290107.6811,56154.16711,167594.8274,365023.73,8,2021
Colorado,65+,Male,OtherPacific_Islander,2568148.35,791135.212,402544.7967,132123.8089,86000.30071,16646.49223,49682.26107,108208.6156,8,2021
Colorado,65+,Male,TwoOrMore_Races,45747282.61,14092755.24,7170664.646000001,2353565.449,1531952.023,296529.5149,885006.6773,1927556.14,8,2021
Colorado,65+,Female,NonHispanic_White,1256775285.0,387158001.0,196993429.8,64657455.47,42085984.81,8146297.317000001,24313018.3,52954072.44,8,2021
Colorado,65+,Female,AfricanAmerican,70617357.52,21754147.54,11068928.25,3633058.9110000003,2364783.164,457734.9642,1366132.1369999999,2975453.6939999997,8,2021
Colorado,65+,Female,Hispanic,391928057.5,120736049.7,61432821.9,20163565.61,13124604.27,2540440.221,7582066.694,16513840.61,8,2021
Colorado,65+,Female,Asian,55211813.93,17008367.18,8654184.021,2840488.2260000003,1848893.426,357877.7026,1068103.31,2326343.006,8,2021
Colorado,65+,Female,AmericanIndian,8719468.742,2686090.4480000003,1366734.43,448591.4614,291991.2839,56518.76327,168682.9822,367393.7456,8,2021
Colorado,65+,Female,OtherPacific_Islander,2584822.75,796271.8718,405158.42799999996,132981.6585,86558.68097999999,16754.574090000002,50004.83662,108911.1894,8,2021
Colorado,65+,Female,TwoOrMore_Races,46044309.25,14184256.28,7217222.13,2368846.611,1541898.6369999999,298454.8131,890752.8231,1940071.321,8,2021
Connecticut,65+,Male,NonHispanic_White,1574951843.0,545408433.1,221407021.3,56633085.72,37736285.87,4154388.852,11617000.36,89685634.15,8,2021
Connecticut,65+,Male,AfricanAmerican,227959686.5,78942817.2,32046614.87,8197114.4229999995,5461977.732999999,601309.2938,1681453.165,12981164.56,8,2021
Connecticut,65+,Male,Hispanic,359677122.9,124556783.7,50563476.43,12933490.9,8617964.283,948751.9485,2653013.9869999997,20481814.09,8,2021
Connecticut,65+,Male,Asian,99170783.34,34343006.61,13941447.06,3566043.939,2376159.656,261591.4884,731493.4938,5647280.347999999,8,2021
Connecticut,65+,Male,AmericanIndian,2462630.19,852812.9158,346197.0074,88552.76895,59005.3069,6495.89602,18164.60354,140234.4784,8,2021
Connecticut,65+,Male,OtherPacific_Islander,399345.4363,138293.9863,56140.05526,14359.908480000002,9568.428145,1053.388544,2945.611384,22740.72623,8,2021
Connecticut,65+,Male,TwoOrMore_Races,50317524.97,17425042.28,7073646.962,1809348.468,1205621.946,132726.9565,371147.0344,2865331.505,8,2021
Connecticut,65+,Female,NonHispanic_White,1658147375.0,574219183.7,233102664.5,59624681.76,39729674.04,4373841.017,12230658.83,94423203.79,8,2021
Connecticut,65+,Female,AfricanAmerican,240001469.0,83112906.41,33739450.87,8630120.231,5750502.2020000005,633072.9612,1770274.542,13666883.87,8,2021
Connecticut,65+,Female,Hispanic,378676770.3,131136393.1,53234450.37,13616691.89,9073201.138,998868.9876,2793157.262,21563749.03,8,2021
Connecticut,65+,Female,Asian,104409398.2,36157147.61,14677892.5,3754417.268,2501678.33,275409.843,770134.0342,5945593.274,8,2021
Connecticut,65+,Female,AmericanIndian,2592716.599,897862.0546,364484.5788,93230.49592999999,62122.213560000004,6839.036370000001,19124.13374,147642.2491,8,2021
Connecticut,65+,Female,OtherPacific_Islander,420440.5296,145599.2521,59105.607370000005,15118.4588,10073.87247,1109.032925,3101.210876,23941.98634,8,2021
Connecticut,65+,Female,TwoOrMore_Races,52975506.72,18345505.76,7447306.528,1904925.8090000001,1269307.9309999999,139738.1485,390752.5704,3016690.2789999996,8,2021
Delaware,65+,Male,NonHispanic_White,481942251.2,160054376.4,67378814.05,22759273.85,15716184.36,395988.5885,11285737.33,17877191.27,8,2021
Delaware,65+,Male,AfricanAmerican,159346516.2,52919425.97,22277729.87,7524990.7870000005,5196305.614,130927.30900000001,3731448.9910000004,5910808.072000001,8,2021
Delaware,65+,Male,Hispanic,69169175.61,22971277.66,9670322.554,3266449.883,2255613.641,56832.95903,1619748.311,2565765.046,8,2021
Delaware,65+,Male,Asian,29893041.08,9927562.975,4179251.0439999998,1411671.0180000002,974815.0188,24561.662959999998,700011.275,1108854.0420000001,8,2021
Delaware,65+,Male,AmericanIndian,1826796.955,606684.404,255398.6749,86268.78442000001,59572.02892999999,1500.990515,42778.466810000005,67763.30254,8,2021
Delaware,65+,Male,OtherPacific_Islander,498217.3513,165459.3829,69654.18406,23527.8503,16246.916980000002,409.3610494,11666.85458,18480.900690000002,8,2021
Delaware,65+,Male,TwoOrMore_Races,19845657.83,6590798.753,2774558.332,937192.7035,647168.8597,16306.21513,464729.7076,736155.8776,8,2021
Delaware,65+,Female,NonHispanic_White,525266600.1,174442514.5,73435853.54,24805225.87,17128995.65,431586.1061,12300272.21,19484266.95,8,2021
Delaware,65+,Female,AfricanAmerican,173671021.0,57676634.27,24280393.34,8201452.179,5663429.128,142697.0602,4066888.7610000004,6442162.006,8,2021
Delaware,65+,Female,Hispanic,75387160.22,25036287.83,10539639.21,3560088.414,2458382.732,61941.9756,1765356.091,2796415.295,8,2021
Delaware,65+,Female,Asian,32580285.33,10820004.34,4554946.119,1538573.624,1062446.3190000001,26769.64131,762939.0068,1208534.821,8,2021
Delaware,65+,Female,AmericanIndian,1991017.437,661222.4877,278357.8184,94023.94369,64927.27504,1635.922525,46624.05042,73854.90575,8,2021
Delaware,65+,Female,OtherPacific_Islander,543004.7555,180333.4057,75915.76865,25642.89373,17707.43865,446.1606886,12715.650109999999,20142.24702,8,2021
Delaware,65+,Female,TwoOrMore_Races,21629689.43,7183280.6620000005,3023978.1180000002,1021441.934,705346.3062,17772.067430000003,506506.7295,802332.8398,8,2021
District of Columbia,65+,Male,NonHispanic_White,118747158.7,47004799.04,13371440.78,2660083.605,2614701.422,713986.6191,1313374.354,3238298.385,8,2021
District of Columbia,65+,Male,AfricanAmerican,158012885.9,62547719.26,17792930.53,3539684.584,3479296.025,950078.1945,1747663.4730000002,4309095.718,8,2021
District of Columbia,65+,Male,Hispanic,35940806.71,14226785.84,4047089.41,805118.6379,791382.9637,216099.9501,397514.6377,980124.9779,8,2021
District of Columbia,65+,Male,Asian,12349704.51,4888499.1,1390629.841,276648.695,271928.9479,74254.60839,136590.9328,336783.0321,8,2021
District of Columbia,65+,Male,AmericanIndian,527765.1499,208910.218,59428.62569,11822.5938,11620.895209999999,3173.273863,5837.21935,14392.437269999999,8,2021
District of Columbia,65+,Male,OtherPacific_Islander,369435.6049,146237.1526,41600.03799,8275.815661,8134.626646,2221.2917039999998,4086.053545,10074.706090000001,8,2021
District of Columbia,65+,Male,TwoOrMore_Races,9077560.578,3593255.749,1022172.3620000001,203348.6134,199879.3976,54580.31044,100400.1728,247549.921,8,2021
District of Columbia,65+,Female,NonHispanic_White,131105994.6,51896912.7,14763098.85,2936936.854,2886831.434,788296.1314,1450066.282,3575330.435,8,2021
District of Columbia,65+,Female,AfricanAmerican,174458376.8,69057491.83,19644763.54,3908083.974,3841410.361,1048959.385,1929554.866,4757573.032,8,2021
District of Columbia,65+,Female,Hispanic,39681414.37,15707465.58,4468297.92,888912.8879,873747.6473,238590.9624,438886.72799999994,1082133.345,8,2021
District of Columbia,65+,Female,Asian,13635023.44,5397278.921,1535362.281,305441.4328,300230.4691,81982.79766,150806.8933,371834.3652,8,2021
District of Columbia,65+,Female,AmericanIndian,582693.3093,230652.9453,65613.77268,13053.05269,12830.36193,3503.538362,6444.739031,15890.35749,8,2021
District of Columbia,65+,Female,OtherPacific_Islander,407885.3165,161457.0617,45929.64088,9137.13688,8981.25335,2452.476853,4511.317321,11123.250240000001,8,2021
District of Columbia,65+,Female,TwoOrMore_Races,10022324.92,3967230.66,1128556.89,224512.5062,220682.2252,60260.859820000005,110849.5113,273314.1488,8,2021
Florida,65+,Male,NonHispanic_White,6543009986.0,1842038802.0,631339581.0,334141333.8,254920908.6,13382080.03,136639559.3,490375370.6,8,2021
Florida,65+,Male,AfricanAmerican,1811482384.0,509982538.4,174791194.3,92509585.23,70576804.3,3704931.26,37829707.62,135764173.9,8,2021
Florida,65+,Male,Hispanic,2922319070.0,822713877.9,281976598.1,149238285.4,113855891.1,5976868.097999999,61027629.61,219017440.0,8,2021
Florida,65+,Male,Asian,313911293.5,88374736.44,30289518.88,16030961.06,12230235.37,642026.5382,6555499.824,23526537.06,8,2021
Florida,65+,Male,AmericanIndian,18609685.91,5239142.782,1795661.5269999998,950367.6876,725048.2654,38061.4284,388631.42299999995,1394729.894,8,2021
Florida,65+,Male,OtherPacific_Islander,5146086.779,1448766.1709999999,496549.4898,262802.6403,200495.6618,10525.02522,107467.2102,385680.9353,8,2021
Florida,65+,Male,TwoOrMore_Races,240968505.3,67839318.27,23251218.55,12305886.42,9388325.931,492840.4249,5032214.6,18059734.03,8,2021
Florida,65+,Female,NonHispanic_White,6986681432.0,1966944621.0,674149747.2,356798943.8,272206703.4,14289498.29,145904877.7,523626970.4,8,2021
Florida,65+,Female,AfricanAmerican,1934316219.0,544563670.0,186643516.4,98782517.95,75362508.87,3956156.9510000004,40394881.92,144970133.8,8,2021
Florida,65+,Female,Hispanic,3120477032.0,878500840.8,301096997.6,159357904.0,121576284.0,6382150.333,65165819.32,233868675.8,8,2021
Florida,65+,Female,Asian,335197135.6,94367291.42,32343404.58,17117995.88,13059548.82,685561.3704,7000018.186000001,25121835.35,8,2021
Florida,65+,Female,AmericanIndian,19871580.09,5594400.997,1917422.574,1014810.6590000001,774212.6733,40642.31533,414983.9222,1489304.3830000001,8,2021
Florida,65+,Female,OtherPacific_Islander,5495035.01,1547004.7769999998,530219.7472,280622.8832,214090.9643,11238.710990000001,114754.3965,411833.3665,8,2021
Florida,65+,Female,TwoOrMore_Races,257308209.1,72439398.12,24827847.93,13140329.66,10024933.88,526259.1763,5373441.334,19284336.82,8,2021
Georgia,65+,Male,NonHispanic_White,2294812096.0,690203408.8,314111559.2,91441718.75,106497849.1,6046515.795,40228829.18,97210530.97,8,2021
Georgia,65+,Male,AfricanAmerican,1304607007.0,392382542.1,178573288.0,51984869.38,60544321.02,3437460.9110000003,22870200.37,55264455.04,8,2021
Georgia,65+,Male,Hispanic,395824504.8,119050890.0,54180057.97,15772477.89,18369459.73,1042943.396,6938936.925,16767521.12,8,2021
Georgia,65+,Male,Asian,160827848.6,48371685.64,22013953.29,6408531.191000001,7463713.467,423759.3694,2819366.369,6812828.197000001,8,2021
Georgia,65+,Male,AmericanIndian,6910403.955,2078420.44,945889.1057,275359.8937,320698.6571,18207.96863,121141.7095,292731.6092,8,2021
Georgia,65+,Male,OtherPacific_Islander,1287652.9109999998,387283.3118,176252.6284,51309.296969999996,59757.51375,3392.789187,22572.98935,54546.26259,8,2021
Georgia,65+,Male,TwoOrMore_Races,89148503.19,26812914.62,12202556.97,3552313.66,4137211.869,234894.1047,1562803.2959999999,3776419.58,8,2021
Georgia,65+,Female,NonHispanic_White,2470574092.0,743066791.0,338169683.5,98445333.13,114654627.8,6509624.598999999,43309996.18,104655984.6,8,2021
Georgia,65+,Female,AfricanAmerican,1404528187.0,422435520.7,192250398.0,55966443.48,65181472.23,3700739.5439999998,24621852.31,59497215.95,8,2021
Georgia,65+,Female,Hispanic,426141106.8,128169119.0,58329763.8,16980508.04,19776395.36,1122823.493,7470397.172,18051762.64,8,2021
Georgia,65+,Female,Asian,173145817.3,52076522.32,23700024.39,6899367.123,8035366.885,456215.5312,3035304.5110000004,7334629.647999999,8,2021
Georgia,65+,Female,AmericanIndian,7439678.833,2237608.779,1018335.7159999999,296449.9885,345261.294,19602.5355,130420.0764,315152.2213,8,2021
Georgia,65+,Female,OtherPacific_Islander,1386275.5590000001,416945.7351,189751.9967,55239.12829,64334.4026,3652.6463659999995,24301.87759,58724.0164,8,2021
Georgia,65+,Female,TwoOrMore_Races,95976477.86,28866543.06,13137163.24,3824388.982,4454085.14,252884.8834,1682499.9919999999,4065659.402,8,2021
Hawaii,65+,Male,NonHispanic_White,83964089.01,31039570.96,11593118.64,2740370.0539999995,2960635.607,353313.9637,1324292.736,1404145.072,8,2021
Hawaii,65+,Male,AfricanAmerican,5593819.931,2067905.1330000001,772351.8337,182567.7716,197242.2099,23538.33306,88226.46909,93546.35753,8,2021
Hawaii,65+,Male,Hispanic,38929579.31,14391360.09,5375098.294,1270560.482,1372685.6330000001,163812.46,614002.4828,651025.6659,8,2021
Hawaii,65+,Male,Asian,142713395.8,52757823.34,19704773.18,4657795.026000001,5032179.426,600526.2027,2250894.587,2386619.254,8,2021
Hawaii,65+,Male,AmericanIndian,482715.4255,178448.6663,66649.65062,15754.579269999998,17020.90136,2031.2267100000001,7613.451647,8072.5283150000005,8,2021
Hawaii,65+,Male,OtherPacific_Islander,33335759.38,12323454.96,4602746.46,1087992.71,1175443.423,140274.1269,525776.0137,557479.3084,8,2021
Hawaii,65+,Male,TwoOrMore_Races,81919647.21,30283788.37,11310837.77,2673644.777,2888547.084,344711.1212,1292047.53,1369955.541,8,2021
Hawaii,65+,Female,NonHispanic_White,87307569.2,32275577.82,12054760.79,2849492.5739999996,3078529.1810000003,367383.0527,1377026.549,1460058.6330000001,8,2021
Hawaii,65+,Female,AfricanAmerican,5816567.85,2150249.858,803107.1612,189837.6859,205096.4655,24475.63794,91739.67878,97271.4071,8,2021
Hawaii,65+,Female,Hispanic,40479769.15,14964429.22,5589136.6389999995,1321154.656,1427346.468,170335.53100000002,638452.2823,676949.7418,8,2021
Hawaii,65+,Female,Asian,148396294.5,54858658.82,20489424.32,4843270.097,5232562.618,624439.3719,2340526.018,2481655.29,8,2021
Hawaii,65+,Female,AmericanIndian,501937.3272,185554.5563,69303.66365,16381.93228,17698.67977,2112.1108879999997,7916.622026999999,8393.979293,8,2021
Hawaii,65+,Female,OtherPacific_Islander,34663201.3,12814179.36,4786029.478,1131316.971,1222250.003,145859.8931,546712.6035,579678.3347,8,2021
Hawaii,65+,Female,TwoOrMore_Races,85181716.99,31489699.7,11761239.39,2780110.273,3003570.066,358437.6418,1343497.326,1424507.6619999998,8,2021
Idaho,65+,Male,NonHispanic_White,579354381.7,174795231.1,130613523.4,15614242.66,26486254.9,7509962.992000001,7581254.492000001,27928648.07,8,2021
Idaho,65+,Male,AfricanAmerican,3937065.845,1187840.044,887598.4338,106108.2878,179990.232,51034.77203,51519.24119,189792.1719,8,2021
Idaho,65+,Male,Hispanic,83413878.57,25166545.11,18805382.2,2248096.472,3813419.42,1081264.1809999999,1091528.539,4021091.291,8,2021
Idaho,65+,Male,Asian,7874131.691000001,2375680.088,1775196.868,212216.5757,359980.4639,102069.5441,103038.4824,379584.3439,8,2021
Idaho,65+,Male,AmericanIndian,7787602.771000001,2349573.714,1755689.21,209884.5254,356024.6346,100947.9007,101906.1914,375413.0874,8,2021
Idaho,65+,Male,OtherPacific_Islander,778760.2771,234957.3714,175568.921,20988.452540000002,35602.46346,10094.790070000001,10190.61914,37541.30874,8,2021
Idaho,65+,Male,TwoOrMore_Races,16527023.66,4986317.548,3725962.6560000004,445421.6039,755563.3913,214233.8782,216267.5839,796709.9965,8,2021
Idaho,65+,Female,NonHispanic_White,585693996.9,176707937.0,132042768.6,15785102.32,26776082.11,7592141.149,7664212.761,28234258.74,8,2021
Idaho,65+,Female,AfricanAmerican,3980147.3910000003,1200838.045,897311.0255,107269.3833,181959.7844,51593.22266,52082.99315,191868.9826,8,2021
Idaho,65+,Female,Hispanic,84326639.24,25441931.33,19011161.07,2272696.384,3855147.959,1093095.97,1103472.646,4065092.29,8,2021
Idaho,65+,Female,Asian,7960294.783,2401676.09,1794622.051,214538.7665,363919.5687,103186.4453,104165.9863,383737.9652,8,2021
Idaho,65+,Female,AmericanIndian,7872819.016,2375284.045,1774900.929,212181.1976,359920.4526,102052.5283,103021.3051,379521.0644,8,2021
Idaho,65+,Female,OtherPacific_Islander,787281.9016,237528.4045,177490.0929,21218.119759999998,35992.04526,10205.25283,10302.130509999999,37952.106439999996,8,2021
Idaho,65+,Female,TwoOrMore_Races,16707871.47,5040880.585,3766734.195,450295.6528,763831.1827,216578.1435,218634.1031,805428.0368,8,2021
Illinois,65+,Male,NonHispanic_White,4487649785.0,1429243855.0,658834825.3,186367261.2,110279466.9,20668757.71,98274009.88,274030309.3,8,2021
Illinois,65+,Male,AfricanAmerican,1004750292.0,319996713.2,147508053.2,41726197.26,24690724.98,4627575.98,22002795.42,61353279.91,8,2021
